,DATE,WEEK,COUNTRY,PAYMENT_ID
756,24/08/2021,35,Spain,b9438af1ac65bd1815e6ba5cb0e987ab822da978168da26ebb6fa380a90d8ac69190aec346c7ac814721bb5be4ecb4eb453ea87e2c698524e90096c3eba08edd17e982ed7795afe47955aac664889b69186f96867280af2f3dba85b06ad191165e42a07d86b1a7235463b97c407dbf9af61ba2f3f33aaf9e6483b5607f23b33f2a88948834508bdab1109d2ead3db45d2c5aa4e46f84acaff17f920cca58824a9611a37f3290a461fa31a053c9a69c207bfc83c1faa183a8f78bb3dc0b919dc7f51fa211db22a4666edb8cea
388,19/08/2021,34,Zimbabwe,b93fa0db
790,25/08/2021,35,Haiti,b925b6845bb1b8bb
902,26/08/2021,35,Pakistan,b924a3c8f31eadaee17ba3fa39e0a433ae83867236ab8ca02ae79be790ddbd4474a4a859
1260,31/08/2021,36,Estonia,b8e2aca95503b54d
1171,30/08/2021,36,Belgium,b8d8bd35c66c903372f98025a11180a30e8fae1ba56c9b45223db3d1b3c293921acca320bfc189b2af5e834f4739b8fd3ebd91f5
256,16/08/2021,34,Slovenia,b8cab7aa
246,16/08/2021,34,Mexico,b8b5988ba40ea916b040bc3d996e8b4de179b1bb8b7db6ac051d88f1752babc4
760,24/08/2021,35,Turkey,b878946c76b8859e1a999ecc55d3a7d9f415905e5c28b6ac403181324566a4af05ffba12529c9aba6dfebc2ca350b43a754a8d5d3c239602d5f2b76b60c28372b17c9be36ef8bfba10daa848c269b60e16718707d4a38c9acea58ced8ccca082483aa4f1bcdba210a233b34260a69a8a9a0b906dd83299ed8bdc8dcccae19ff90c25ba7accda90d83f0bacb003e0998371ae9c9c43f691ea9ae2bc9e36cebc2fcf6c9a3f087f836b896db1f68970a5e035d481c06f56bf4fe36a9aa93ee8a7c65d4ca5622f83a8a2763896573ace806e049a91719f1c8765d68cbcb0beb29a956e30a9a790efae52af708a1cc6f7a53f7fa7a660fcb086a4a7298e8dd8d798b00665867e99df80d2d5509fe8eb3b852bd81492a47b79a1251904915d572796c2c29c9468
186,15/08/2021,34,Dominican Republic,b862aecf4339bc64
853,26/08/2021,35,"Congo, Democratic Republic of the",b83ead771bce86b1
151,13/08/2021,33,Poland,b83cb2f43ed0bda1e6e5a36d
45,05/08/2021,32,Germany,b821b07e
625,23/08/2021,35,Aruba,b7a48251ff36afd7c4dcaee2
803,25/08/2021,35,New Zealand,b787a9292cf6aa534d0c9c7a5ef4acd01751bd42267bb04b7675a973e4ea9f726329a81a160793ed3d2fab811fa58e188d379344a8c1b56e0b08960d683c9db8860bb1cdb4d0947802d39f7593928dd0f3aab8ebd700970190519daa382688d5eea18ca15f32828aaa0aab51d0acab7c
43,05/08/2021,32,Australia,b743969055fca5e35371a307015890cdb7baab062152b3186c0985e9
765,24/08/2021,35,Uruguay,b6b78268d0dfa55b72feadd6c478acfcc6c4b512778e93519c8abd99
571,22/08/2021,35,India,b68faf21b8b5b13bc425aca5f7beb7203d7ca3fac7c29be28a129aec5081a6533ad5be6868ec85cdcaff8a530c9fb901c0a08553
91,08/08/2021,33,United States of America,b630ae7d219c8a8e89dc8c53b74ca8f02e27994780d4bdf7a2e69f5a9901803cb8bd8e3140afbc8fa85491a3d2dea44b01c8bc2ab3fe8dc3c0bda582ca049ed09d1983b22cb298b5a222a664ae988be3032a86f2123c9c7962828e5d8af1951f6bf4ae312c03acab7597bbc9f021bce350f3835e2f88816b7.87E+12717bb67eec6e984d18fc94f9d329921b3689b7db274b8697f147a8df85b39d7fbc39a187b175a06d1688960d63048e5e38c3896d57008baa1108b35d86289409117bae4b4a45a48604338ae5ef8eaf0a5c5baa1f16fdb62ca5b8a2264bdf81ef9f8fb3e10870a33b0c81a6a9831c8d6e8055bee704f0b96ab7678af0680f91fb9b9186a40b769211b0b485c03e0b84f5ff4980df5699a61bf3858e35d3fb8012d127bfc523a6b64b082d801cfca0b045efefb8f52501818e3def87e02669b245672fa8f27470bd483f20852472e3be90691f877c7923bddd0a58861b900aabc83a88ba89ce90b0704d4ba9b2b6f793ebc2b2bcc14a8cb46419689fa1d3189979c291980d171db765a9ee854de9949e6b9557b2c71493872879c3a10d98faa8009d3799d7ca96b8215ef596ef75a1baf18024807f12d49519b2d79ac0cf429ee2d55f8214a57ea81c6f2b918c9447a705ce8a8476c3df861c28048240a9528149ade7816990118efa1033bf8a68a2945a8667a7452436a44f644b994e7d76be437a97ab3b80759070d33eb92f5bb883a4f52a9ce48a9fb4128215b7d2c1d5987c1ce8ae9c1121b2420512ac0b1d59a67dcbf696d179b7a400cfe6bfbddb769fc1b937b82d997c81626c4792493998aa80e5e7b96c6e228417597aa5363986ae243d93ab1b7981b20a6141a1dfe30c8c4637ddab7a
484,21/08/2021,34,Ecuador,b62888d52646a0f9e6a6876ab9d39ed53b888808ba0fa046d0bf84a19272bb7382fcb16ee436a7f7
482,21/08/2021,34,Curaçao,b5fb8badbf2fa45547f78d97
498,21/08/2021,34,Israel,b5eba3168281b0bb6f37bd6d39ea843de821aed3557f927eb22a8aa58183a06f7d58bf4a4953ade0e4a587720863abf4e60cbe89
244,16/08/2021,34,Lithuania,b5ea9d82
893,26/08/2021,35,Montenegro,b5e7a4db2200ba64
974,27/08/2021,35,Luxembourg,b5afbe52b8b2aca5f06d8f3aa421b3df
1132,29/08/2021,36,Lebanon,b5a5b8950dad9f7224dd97eb3be2a6a1d471815a
96,09/08/2021,33,Ireland,b55aa5ed36248f73048299af78afacc5779db1ae04949fa7397688cdf1ad8f330423a2abdd03a0069480b3ea4001a14867e0b25478c1972081daabdab630b1f19a09ad70fbfa86f795ffbbecdff28ece2b04a4f657b2a3e73aa4a7b150feb9cf95559113eb589046a4559b45e80c9bb3f923bb3fe301b0b5e4f6b92c6b14888e0e258b7febb0a3671aee83ace5bba6ea4c0883bfd6c49ed2125aa919eb3a88f43ae0976d8e878ae612ffa95285638d6ad7799ab68f849f82f68da7996b29b7af133aaa3c9f1ba6472d8b812e1487ad274c66b1cdb757bd598ed193eb9a08b21638f89f18e7fca7ab45adb9e3ee8b90254d5dbec6fd2d8c273aeabd4762cb9d9209c0b8ed8bb393c3763ba8e4f8dd81c3f80c83078ea09048505a9006fcadb8db901a99e9a687b845f462afc16bb097f8b5fea0f82b08953d7361ba0f1d47802f243786b15ac2b2e885d5824716b1a0a4ab8eb37e2aa6bd78f991871b895e9f21aea69db6cf479b3df548a45f2b75a449bed1a1a2238a8b158515a844246aa2b695f7b638dce18521ad68a735
633,23/08/2021,35,Colombia,b54bbb0a5d34aa07b84093792fa8af6eadab8c6367188a0c6e189c5dae5180143ef085aa9609853e0c778c72dfed8878820b8b83405fb57899f3b38f8725885c512aa77234cd8f5a
1188,30/08/2021,36,Ghana,b4a9b40b
554,22/08/2021,35,Croatia,b4828c4db0a6b755caa2bb0b
715,24/08/2021,35,Dominican Republic,b4778ca44e87a523d1cbbd55
520,21/08/2021,34,Puerto Rico,b47788f62e1bb95b972aa15c37e8b9b76e9da8cfb0cea7fface3830b15c7b77566ff9c3e0214b2dd
318,19/08/2021,34,Cayman Islands,b3f9889b3be7a5dc
959,27/08/2021,35,Guatemala,b3bfafbdd52fb83a22b2bc32043a9af21217af20410489a0dbf1a635
393,20/08/2021,34,Belgium,b39da6dfe51198db6ea1b4fa625da5b078e897bf80189e5dab7faba8b3d2831c8d2abf934ad58db43105a758e39fbc004bfc824552068292ecada82299bdae5c
115,10/08/2021,33,United States of America,b3099f029ea4bacb9d4a8d9ffe829380b95d87882ca6b3ea9728b91e6fb2a4532e2abcf3db869bf4bee883ad0289801f836a86d02de6bc4bf09fb2d314d0b22d9.05E+47323d8c3cdfe88c7742a9a7f5df89ad1ff84fa1444a1da84475fe9508bee88487ea3a9a0dd32ca1a97af1a419a635af8a9730b869790ca5775f06a6d1aa7e827d2d64986308f6bc05910989fb2283a7a70290b3ca3329a45581299411bb56a2e8bd709e07f2fdad804dd6969bc6d08bcf4bd187feae1d94696774b5d9de46b0bc3a2bbc374107b43a8cc183aa7d7a919e15938a6ebe11bd9dc819b52dead3b18870ee8310466fb683af60ac9ccdabaf2b8911a56365eab5d4396bb67e33ab86afbdb2afb35d40864246ba82346469819fc79180361f10a3363d64b924af2a9269b8aab3533c349b6d7d34acf28e039f446cf6814723f3ad5f67c08f7c5e3b8f5aaf2b9c169d9db9df2af7a480d450b63f005f9c27679e903b6877865ea9af85b085369fda55929f45593e93931a878d4e68248f6e8681a1eedddc8e4e86808368931a8389e064b461675599bc884d84da1541aa57118eb72e4914b4f8dfb0b0e5bae1887bea369a285e928d37c57e9d051e74aefb16c9afbce06f95694640b09d6983ae77a33695d7aab0a368df028af680f38dd8debbaf3e8635a7b38844ba1d4393af2a987ba708e3668639fac3bec6e1b88048f60bbb51b9518d58156097a8ed25959ba6a7835764c6b3030b3f93f4bc3b93a9995b94abd5538ff90fb7acd8a53c92f90f63a66663c9ae9d0c199e4b93d1867dc0fa93564d00bbe024b9aa4c1410b358
320,19/08/2021,34,China,b2a0a1de8a93a85f
793,25/08/2021,35,Israel,b2558109c4508d27
892,26/08/2021,35,Mongolia,b22a847c218d90b0
1207,30/08/2021,36,Malaysia,b20fbb3373288c67
1038,28/08/2021,35,Honduras,b20b8c459200a771
889,26/08/2021,35,Malta,b1e88a34ac4daa1d1c808a4b
443,20/08/2021,34,Poland,b1caa5e6747eafc52ab68b3ba68ca8ce4d9dae8b15c19d83c7458b04eff096f9c1baa64a7c36a28d0b44800bb86eb291ad75a0d0cdc9ad8a11e2b07369c29815c2adbe18332eb3136e439bcee58b8bac8.15E+3211c993d601859a933930a2532d0a8f51dabca932ba1086de00cfbca3c56da39603f7b8b79a4981432ff88b23b3dd8397873d8ded7266b74e214aad9cfce78fcba98cad44eb9592058cb184ed138a97bf
752,24/08/2021,35,Saudi Arabia,b1b48a07380f9bb640199ac7ad0ab5bbb9af9779f00fbce6ff53a212efa68368d9a6a450a693bcbdaa6287f3bc3ebfe5c428b6bca2768a1a1046871f4f8281b76c6fae205eb4ba0b795db71b85658740a9749ebaa248923edc26acf5597baec65a4cbe0bac29954a6a6b8b2e27728c88094fbf1c316f9416
632,23/08/2021,35,Chile,b18486060753819e5d8e8ae6bf6e8277afd89839f932acebecfc8a3648b59e4bc47285644798b219e6e9ac24dc119df41c1b97deecb99b9c8eb1bad563aab5dd188dbdba332091bb2579ab20bff2b655f9c48d634dc3a5ce9ed68701925ea71e7dcfb5f53e729e880a598dfc35b98b810ea09f108cae98fa7e069a7d4a4a8d9c858fa5a55a24a0958f4e92650f2cb76179b3bb5993798dac1c15920c6a1cbf781e51a701e0dbb070cab5b43df747b9339147a90a91d080de8e72ba745c5eb30205d8b29c8ab59466
561,22/08/2021,35,El Salvador,b136a8e6f20ca1e8805c9f5711939677
101,09/08/2021,33,Sweden,b118a64118b1acbf97d6a101c0aea638abe59d219e7d9a7257c897f1ade58d0b2a48ade073088c14d33e9add05be9c7eff27bd65b117b53105c887b5e7f6b4c7137faf8b36c6ae7f9001bcf1
166,14/08/2021,33,Poland,b0bb8677fb9c81a2943a869c
582,22/08/2021,35,Kuwait,b0a499d95387a487d908b53b73139bb8c26aa5c9f49682bf4642afd4
1147,29/08/2021,36,Poland,b0a29065f182982798f18942d16b8018d71590d73ea580dfe799b6f5d566901570aa9b88c6c19814e0d08631b0e193f97b498186e975a6a60894bf1b0e8faf333c70a100658fb52f
664,23/08/2021,35,Kuwait,b0829a646ee2a8ebc9588a96b73097bcf545b36cce7da79a83df8b21fd44a29a80ba925ac436bcd467bd817e4c2e8aa66113a3ba864cb5584fbdb470b90abf53
